id,imported_at,canal,activite,nb_participants,nb_participants_recurrents,age_moins_12_ans,age_de_12_a_18_ans,age_de_18_a_35_ans,age_de_35_a_60_ans,age_plus_60_ans,statut_etudiant,statut_sans_emploi,statut_en_emploi,statut_retraite,statut_heterogene,themes,sous_themes_sante,duree,accompagnement_individuel,accompagnement_atelier,accompagnement_redirection,code_postal,nom_commune,date_accompagnement,code_commune,created_at,structure_id,structure_id_pg,structure_type,structure_statut,structure_nom,structure_siret,structure_code_postal,structure_nom_commune,structure_code_commune,structure_code_departement,structure_code_region,v1_conseiller_numerique_id,annotation,sous_themes_accompagner,sous_themes_equipement_informatique,sous_themes_traitement_texte,organismes,updated_at,duree_minutes
623804cfc79e610790dadcbc,2024-11-19 13:40:27.325,rattachement,individuel,1,1,0,0,0,0,1,0,0,0,1,0,"{equipement informatique,sante}",{},60,1,0,0,97434,ST PAUL,2022-03-15 04:27:15.000,97415,2022-03-21 04:53:35.495,60461fde871498b5cec20822,1737,COMMUNE,VALIDATION_COSELEC,Commune de Saint-Paul,21974015600019,97460,Saint-Paul,97415,974,04,60c9da16838083d339ac43ae,null,{},{},{},null,null,60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
623804edc79e610790dadcbd,2024-11-19 13:40:27.325,rattachement,individuel,1,1,0,0,0,0,1,0,0,0,1,0,"{demarche en ligne,courriel}",{},60,1,0,0,97434,ST PAUL,2022-03-15 04:27:15.000,97415,2022-03-21 04:54:05.988,60461fde871498b5cec20822,1737,COMMUNE,VALIDATION_COSELEC,Commune de Saint-Paul,21974015600019,97460,Saint-Paul,97415,974,04,60c9da16838083d339ac43ae,null,{},{},{},null,null,60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62380561c79e610790dadcbe,2024-11-19 13:40:27.325,rattachement,individuel,1,1,0,0,0,1,0,0,1,0,0,0,"{securite,echanger,courriel}",{},60,1,0,0,97410,ST PIERRE,2021-12-01 04:33:09.000,97416,2022-03-21 04:56:01.748,60461fde871498b5cec20821,1736,PRIVATE,VALIDATION_COSELEC,Emergence-OI,48996707500016,97460,Saint-Paul,97415,974,04,6094d78d838083d339724e28,null,{},{},{},null,null,60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
623805aec79e610790dadcbf,2024-11-19 13:40:27.325,rattachement,collectif,5,4,0,0,5,0,0,0,5,0,0,0,"{equipement informatique,internet,vocabulaire}",{},60,0,1,0,97410,ST PIERRE,2022-01-10 04:33:09.000,97416,2022-03-21 04:57:18.766,60461fde871498b5cec20821,1736,PRIVATE,VALIDATION_COSELEC,Emergence-OI,48996707500016,97460,Saint-Paul,97415,974,04,6094d78d838083d339724e28,null,{},{},{},null,null,60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
623805d8c79e610790dadcc0,2024-11-19 13:40:27.325,rattachement,individuel,1,1,0,0,0,1,0,0,1,0,0,0,"{equipement informatique,traitement texte,trouver emploi}",{},60,1,0,0,97410,ST PIERRE,2022-03-17 04:33:09.000,97416,2022-03-21 04:58:00.601,60461fde871498b5cec20821,1736,PRIVATE,VALIDATION_COSELEC,Emergence-OI,48996707500016,97460,Saint-Paul,97415,974,04,6094d78d838083d339724e28,null,{},{},{},null,null,60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62380606c79e610790dadcc1,2024-11-19 13:40:27.325,rattachement,individuel,1,1,0,0,0,1,0,0,1,0,0,0,"{internet,trouver emploi,accompagner enfant,traitement texte,echanger,vocabulaire}",{},60,1,0,0,97410,ST PIERRE,2022-03-21 04:33:09.357,97416,2022-03-21 04:58:46.212,60461fde871498b5cec20821,1736,PRIVATE,VALIDATION_COSELEC,Emergence-OI,48996707500016,97460,Saint-Paul,97415,974,04,6094d78d838083d339724e28,null,{},{},{},null,null,60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6238064ec79e610790dadcc2,2024-11-19 13:40:27.325,rattachement,individuel,1,1,0,0,1,0,0,0,0,1,0,0,"{equipement informatique,securite,internet,courriel,echanger,traitement texte,contenus numeriques}",{},30-60,1,0,0,97410,ST PIERRE,2022-03-14 04:33:09.000,97416,2022-03-21 04:59:58.643,60461fde871498b5cec20821,1736,PRIVATE,VALIDATION_COSELEC,Emergence-OI,48996707500016,97460,Saint-Paul,97415,974,04,6094d78d838083d339724e28,null,{},{},{},null,null,45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
623806a9c79e610790dadcc3,2024-11-19 13:40:27.325,rattachement,individuel,1,1,0,0,0,1,0,0,1,0,0,0,{traitement texte},{},30-60,1,0,0,97410,ST PIERRE,2022-03-18 04:33:09.000,97416,2022-03-21 05:01:29.686,60461fde871498b5cec20821,1736,PRIVATE,VALIDATION_COSELEC,Emergence-OI,48996707500016,97460,Saint-Paul,97415,974,04,6094d78d838083d339724e28,null,{},{},{},null,null,45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
623806f9c79e610790dadcc4,2024-11-19 13:40:27.325,rattachement,individuel,1,1,0,0,0,1,0,0,1,0,0,0,"{equipement informatique,securite,courriel,contenus numeriques}",{},60,1,0,0,97410,ST PIERRE,2022-02-01 04:33:09.000,97416,2022-03-21 05:02:49.240,60461fde871498b5cec20821,1736,PRIVATE,VALIDATION_COSELEC,Emergence-OI,48996707500016,97460,Saint-Paul,97415,974,04,6094d78d838083d339724e28,null,{},{},{},null,null,60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
623807b1c79e610790dadcc5,2024-11-19 13:40:27.325,rattachement,ponctuel,1,1,0,0,0,1,0,0,1,0,0,0,{demarche en ligne},{},0-30,0,0,0,97424,ST LEU,2022-03-21 05:04:54.988,97413,2022-03-21 05:05:53.800,60b918b3838083d339eccf7f,4521,PRIVATE,VALIDATION_COSELEC,VIEN A ZOT,39378431900013,97424,Saint-Leu,97413,974,04,60ec3d31838083d33941fc34,null,{},{},{},null,null,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
